Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
    -1.214051538,    -0.8241510728,     0.1048035184,     0.5124502052,     -0.682284624,   -0.03927470708,     0.4393824922, -3.006882483e+12,  1.954943166e+12, -1.403542397e+13,  1.722114042e+12, -4.213394087e+12,  2.677202798e+13,  2.191680521e+12,            51.78
    -1.208907923,    -0.8309610992,      0.104410164,     0.5162706415,    -0.6797167064,   -0.03939599299,     0.4392900491, -3.034503968e+12,   1.95307505e+12, -1.411786082e+13,  1.752320848e+12, -4.232934304e+12,  2.691279398e+13,  2.204721092e+12,            51.79
    -1.203726168,     -0.837745328,     0.1040156022,     0.5200783638,     -0.677125126,   -0.03951617089,     0.4391975517,  -3.06227682e+12,  1.951055015e+12, -1.420081057e+13,  1.782804626e+12, -4.252455081e+12,  2.705438691e+13,  2.217843917e+12,             51.8
    -1.198506399,     -0.844503523,     0.1036198443,     0.5238732007,     -0.674509942,   -0.03963523361,     0.4391050005,  -3.09020089e+12,  1.948881304e+12, -1.428427613e+13,  1.813566889e+12, -4.271954892e+12,  2.719681191e+13,    2.2310495e+12,            51.81
    -1.193248747,    -0.8512354484,     0.1032229013,     0.5276549808,    -0.6718712151,     -0.039753174,     0.4390123959, -3.118276015e+12,  1.946552155e+12, -1.436826044e+13,  1.844609147e+12, -4.291432189e+12,  2.734007416e+13,  2.244338348e+12,            51.82
    -1.187953343,     -0.857940869,     0.1028247846,     0.5314235331,    -0.6692090075,   -0.03986998494,     0.4389197382, -3.146502017e+12,  1.944065796e+12, -1.445276643e+13,  1.875932912e+12, -4.310885411e+12,  2.748417886e+13,  2.257710968e+12,            51.83
    -1.182620321,    -0.8646195505,     0.1024255054,     0.5351786865,    -0.6665233829,   -0.03998565937,     0.4388270279,   -3.1748787e+12,  1.941420449e+12, -1.453779704e+13,   1.90753969e+12, -4.330312975e+12,  2.762913124e+13,  2.271167872e+12,            51.84
    -1.177249815,    -0.8712712589,     0.1020250752,     0.5389202705,    -0.6638144064,   -0.04010019025,     0.4387342654, -3.203405855e+12,  1.938614328e+12, -1.462335524e+13,  1.939430987e+12, -4.349713284e+12,  2.777493656e+13,  2.284709573e+12,            51.85
    -1.171841962,     -0.877895761,     0.1016235054,     0.5426481143,    -0.6610821449,   -0.04021357058,     0.4386414511, -3.232083256e+12,   1.93564564e+12, -1.470944399e+13,  1.971608308e+12,  -4.36908472e+12,  2.792160011e+13,  2.298336588e+12,            51.86
    -1.166396899,    -0.8844928244,     0.1012208076,     0.5463620478,    -0.6583266665,   -0.04032579341,     0.4385485854, -3.260910662e+12,  1.932512583e+12, -1.479606627e+13,  2.004073153e+12, -4.388425649e+12,  2.806912722e+13,  2.312049436e+12,            51.87
    -1.160914767,    -0.8910622172,     0.1008169934,     0.5500619008,    -0.6555480412,   -0.04043685182,     0.4384556687, -3.289887812e+12,   1.92921335e+12, -1.488322507e+13,   2.03682702e+12, -4.407734418e+12,  2.821752322e+13,  2.325848636e+12,            51.88
    -1.155395709,    -0.8976037083,     0.1004120745,     0.5537475036,    -0.6527463402,   -0.04054673893,     0.4383627015, -3.319014434e+12,  1.925746127e+12, -1.497092339e+13,  2.069871407e+12, -4.427009356e+12,  2.836679352e+13,  2.339734714e+12,            51.89
    -1.149839865,    -0.9041170673,     0.1000060626,     0.5574186866,    -0.6499216364,   -0.04065544793,     0.4382696841, -3.348290236e+12,  1.922109092e+12, -1.505916422e+13,  2.103207806e+12, -4.446248774e+12,   2.85169435e+13,  2.353708194e+12,             51.9
    -1.144247383,    -0.9106020646,    0.09959896948,     0.5610752806,    -0.6470740041,   -0.04076297201,     0.4381766171, -3.377714911e+12,  1.918300416e+12,  -1.51479506e+13,  2.136837708e+12, -4.465450966e+12,  2.866797862e+13,  2.367769607e+12,            51.91
    -1.138618409,    -0.9170584712,    0.09919080711,     0.5647171166,    -0.6442035194,   -0.04086930443,     0.4380835008, -3.407288133e+12,  1.914318265e+12, -1.523728553e+13,    2.1707626e+12, -4.484614204e+12,  2.881990434e+13,  2.381919482e+12,            51.92
    -1.132953091,     -0.923486059,    0.09878158739,     0.5683440261,    -0.6413102596,    -0.0409744385,     0.4379903356, -3.437009561e+12,  1.910160798e+12, -1.532717208e+13,  2.204983965e+12, -4.503736747e+12,  2.897272617e+13,  2.396158353e+12,            51.93
    -1.127251579,    -0.9298846007,    0.09837132235,     0.5719558409,    -0.6383943038,   -0.04107836756,     0.4378971221, -3.466878837e+12,  1.905826166e+12, -1.541761327e+13,  2.239503284e+12,  -4.52281683e+12,  2.912644963e+13,  2.410486758e+12,            51.94
    -1.121514025,    -0.9362538697,    0.09796002408,     0.5755523929,    -0.6354557324,     -0.041181085,     0.4378038607, -3.496895584e+12,  1.901312517e+12, -1.550861216e+13,  2.274322033e+12, -4.541852673e+12,  2.928108029e+13,  2.424905234e+12,            51.95
    -1.115740582,    -0.9425936403,    0.09754770471,     0.5791335148,    -0.6324946275,   -0.04128258427,     0.4377105517, -3.527059409e+12,  1.896617991e+12, -1.560017182e+13,  2.309441686e+12, -4.560842477e+12,  2.943662374e+13,  2.439414323e+12,            51.96
    -1.109931407,    -0.9489036875,    0.09713437647,     0.5826990393,    -0.6295110727,   -0.04138285885,     0.4376171957, -3.557369901e+12,  1.891740721e+12, -1.569229533e+13,   2.34486371e+12, -4.579784424e+12,  2.959308561e+13,  2.454014568e+12,            51.97
    -1.104086654,    -0.9551837872,    0.09672005164,     0.5862487998,    -0.6265051532,   -0.04148190229,     0.4375237932, -3.587826631e+12,  1.886678837e+12, -1.578498577e+13,  2.380589571e+12, -4.598676676e+12,  2.975047154e+13,  2.468706516e+12,            51.98
    -1.098206484,    -0.9614337163,    0.09630474255,       0.58978263,    -0.6234769555,   -0.04157970817,     0.4374303445, -3.618429152e+12,  1.881430461e+12, -1.587824623e+13,  2.416620729e+12, -4.617517379e+12,  2.990878722e+13,  2.483490716e+12,            51.99
    -1.092291055,    -0.9676532523,    0.09588846162,      0.593300364,    -0.6204265679,   -0.04167627013,     0.4373368501, -3.649177001e+12,  1.875993711e+12, -1.597207981e+13,  2.452958639e+12, -4.636304657e+12,  3.006803838e+13,  2.498367719e+12,               52
    -1.086340531,    -0.9738421739,    0.09547122132,     0.5968018365,      -0.61735408,   -0.04177158186,     0.4372433105, -3.680069693e+12,    1.8703667e+12, -1.606648964e+13,  2.489604752e+12, -4.655036619e+12,  3.022823074e+13,  2.513338079e+12,            52.01
    -1.080355073,    -0.9800002606,    0.09505303417,     0.6002868825,    -0.6142595831,    -0.0418656371,     0.4371497262, -3.711106728e+12,  1.864547534e+12, -1.616147882e+13,  2.526560514e+12, -4.673711351e+12,   3.03893701e+13,  2.528402352e+12,            52.02
    -1.074334848,    -0.9861272926,    0.09463391279,     0.6037553377,      -0.61114317,   -0.04195842965,     0.4370560976, -3.742287586e+12,  1.858534316e+12, -1.625705049e+13,  2.563827365e+12, -4.692326923e+12,  3.055146226e+13,  2.543561098e+12,            52.03
    -1.068280022,    -0.9922230512,    0.09421386981,     0.6072070382,     -0.608004935,   -0.04204995336,     0.4369624251, -3.773611728e+12,  1.852325143e+12, -1.635320779e+13,  2.601406743e+12, -4.710881384e+12,  3.071451306e+13,  2.558814879e+12,            52.04
    -1.062190764,    -0.9982873188,    0.09379291797,     0.6106418207,    -0.6048449738,   -0.04214020214,     0.4368687094, -3.805078599e+12,  1.845918107e+12, -1.644995387e+13,  2.639300076e+12, -4.729372766e+12,  3.087852838e+13,  2.574164257e+12,            52.05
    -1.056067243,     -1.004319879,    0.09337107004,     0.6140595222,    -0.6016633838,   -0.04222916994,     0.4367749508, -3.836687621e+12,  1.839311298e+12, -1.654729189e+13,  2.677508789e+12,  -4.74779908e+12,  3.104351411e+13,  2.589609801e+12,            52.06
    -1.049909631,     -1.010320515,    0.09294833886,     0.6174599806,    -0.5984602638,   -0.04231685079,     0.4366811499, -3.868438199e+12,  1.832502798e+12, -1.664522501e+13,    2.7160343e+12,  -4.76615832e+12,   3.12094762e+13,  2.605152078e+12,            52.07
    -1.043718101,     -1.016289012,    0.09252473733,     0.6208430343,    -0.5952357143,   -0.04240323876,     0.4365873071,  -3.90032972e+12,  1.825490688e+12,  -1.67437564e+13,  2.754878022e+12, -4.784448458e+12,  3.137642061e+13,  2.620791662e+12,            52.08
    -1.037492829,     -1.022225158,    0.09210027841,      0.624208522,    -0.5919898371,   -0.04248832797,     0.4364934229, -3.932361551e+12,  1.818273044e+12, -1.684288926e+13,  2.794041362e+12, -4.802667448e+12,  3.154435333e+13,  2.636529126e+12,            52.09
     -1.03123399,     -1.028128738,    0.09167497512,     0.6275562836,    -0.5887227355,   -0.04257211263,     0.4363994978, -3.964533037e+12,  1.810847937e+12, -1.694262677e+13,  2.833525719e+12, -4.820813227e+12,  3.171328041e+13,  2.652365048e+12,             52.1
    -1.024941763,     -1.033999542,    0.09124884053,      0.630886159,    -0.5854345145,   -0.04265458699,     0.4363055323, -3.996843508e+12,  1.803213436e+12, -1.704297213e+13,  2.873332486e+12, -4.838883709e+12,  3.188320789e+13,  2.668300006e+12,            52.11
    -1.018616327,     -1.039837359,    0.09082188777,     0.6341979891,    -0.5821252805,   -0.04273574535,     0.4362115269, -4.029292269e+12,  1.795367605e+12, -1.714392856e+13,   2.91346305e+12, -4.856876791e+12,  3.205414189e+13,  2.684334583e+12,            52.12
    -1.012257864,     -1.045641978,    0.09039413003,     0.6374916156,    -0.5787951414,    -0.0428155821,     0.4361174821, -4.061878611e+12,  1.787308507e+12, -1.724549928e+13,   2.95391879e+12,  -4.87479035e+12,  3.222608851e+13,  2.700469363e+12,            52.13
    -1.005866556,     -1.051413192,    0.08996558055,     0.6407668804,    -0.5754442065,   -0.04289409165,     0.4360233984,   -4.0946018e+12,    1.7790342e+12,  -1.73476875e+13,  2.994701079e+12, -4.892622244e+12,  3.239905393e+13,  2.716704934e+12,            52.14
   -0.9994425878,     -1.057150793,    0.08953625264,     0.6440236267,    -0.5720725867,   -0.04297126853,     0.4359292763, -4.127461085e+12,  1.770542739e+12, -1.745049646e+13,   3.03581128e+12,  -4.91037031e+12,  3.257304433e+13,  2.733041886e+12,            52.15
   -0.9929861455,     -1.062854575,    0.08910615964,      0.647261698,    -0.5686803944,   -0.04304710728,     0.4358351163, -4.160455693e+12,  1.761832177e+12, -1.755392941e+13,  3.077250751e+12, -4.928032368e+12,  3.274806594e+13,   2.74948081e+12,            52.16
   -0.9864974166,     -1.068524333,    0.08867531497,     0.6504809386,    -0.5652677435,   -0.04312160253,     0.4357409189, -4.193584832e+12,  1.752900566e+12,  -1.76579896e+13,  3.119020842e+12, -4.945606217e+12,  3.292412501e+13,  2.766022302e+12,            52.17
     -0.97997659,     -1.074159862,    0.08824373209,     0.6536811937,    -0.5618347491,   -0.04319474897,     0.4356466847, -4.226847688e+12,  1.743745952e+12, -1.776268028e+13,  3.161122894e+12, -4.963089636e+12,  3.310122783e+13,  2.782666959e+12,            52.18
   -0.9734238565,     -1.079760961,     0.0878114245,     0.6568623092,    -0.5583815282,   -0.04326654136,     0.4355524142, -4.260243429e+12,  1.734366382e+12, -1.786800473e+13,  3.203558239e+12, -4.980480386e+12,  3.327938073e+13,  2.799415381e+12,            52.19
   -0.9668394082,     -1.085327426,    0.08737840579,     0.6600241318,     -0.554908199,   -0.04333697453,     0.4354581078,   -4.2937712e+12,    1.7247599e+12, -1.797396622e+13,  3.246328202e+12, -4.997776208e+12,  3.345859005e+13,   2.81626817e+12,             52.2
   -0.9602234387,     -1.090859058,    0.08694468956,     0.6631665089,    -0.5514148811,   -0.04340604337,     0.4353637662, -4.327430126e+12,  1.714924549e+12, -1.808056803e+13,    3.2894341e+12, -5.014974821e+12,  3.363886219e+13,  2.833225933e+12,            52.21
   -0.9535761433,     -1.096355657,    0.08651028949,     0.6662892888,    -0.5479016958,   -0.04347374283,     0.4352693898, -4.361219311e+12,  1.704858368e+12, -1.818781345e+13,  3.332877239e+12, -5.032073929e+12,  3.382020356e+13,  2.850289277e+12,            52.22
   -0.9468977187,     -1.101817026,    0.08607521928,     0.6693923208,    -0.5443687657,   -0.04354006794,     0.4351749791, -4.395137838e+12,  1.694559397e+12, -1.829570578e+13,  3.376658917e+12, -5.049071213e+12,  3.400262061e+13,  2.867458811e+12,            52.23
   -0.9401883632,     -1.107242967,    0.08563949272,     0.6724754548,    -0.5408162147,   -0.04360501381,     0.4350805348, -4.429184769e+12,  1.684025676e+12, -1.840424832e+13,  3.420780424e+12, -5.065964335e+12,  3.418611984e+13,  2.884735149e+12,            52.24
   -0.9334482765,     -1.112633285,    0.08520312362,     0.6755385418,    -0.5372441684,    -0.0436685756,     0.4349860572, -4.463359145e+12,   1.67325524e+12,  -1.85134444e+13,  3.465243038e+12, -5.082750937e+12,  3.437070776e+13,  2.902118907e+12,            52.25
   -0.9266776597,     -1.117987786,    0.08476612584,     0.6785814334,    -0.5336527536,   -0.04373074854,     0.4348915471, -4.497659985e+12,  1.662246126e+12, -1.862329732e+13,  3.510048028e+12, -5.099428644e+12,  3.455639092e+13,  2.919610703e+12,            52.26
   -0.9198767156,     -1.123306276,     0.0843285133,     0.6816039825,    -0.5300420987,   -0.04379152795,     0.4347970048, -4.532086287e+12,  1.650996371e+12, -1.873381042e+13,  3.555196656e+12, -5.115995058e+12,   3.47431759e+13,  2.937211157e+12,            52.27
   -0.9130456484,     -1.128588564,    0.08389029994,     0.6846060425,    -0.5264123334,   -0.04385090922,      0.434702431, -4.566637027e+12,   1.63950401e+12, -1.884498703e+13,  3.600690169e+12, -5.132447763e+12,  3.493106934e+13,  2.954920892e+12,            52.28
   -0.9061846635,      -1.13383446,    0.08345149979,     0.6875874682,    -0.5227635889,    -0.0439088878,     0.4346078262, -4.601311161e+12,   1.62776708e+12,  -1.89568305e+13,  3.646529807e+12, -5.148784323e+12,  3.512007787e+13,  2.972740535e+12,            52.29
   -0.8992939683,     -1.139043773,    0.08301212688,     0.6905481149,    -0.5190959977,   -0.04396545921,      0.434513191,  -4.63610762e+12,  1.615783615e+12, -1.906934418e+13,    3.6927168e+12, -5.165002282e+12,  3.531020818e+13,  2.990670713e+12,             52.3
    -0.892373771,     -1.144216317,    0.08257219531,     0.6934878392,    -0.5154096936,   -0.04402061907,     0.4344185258, -4.671025317e+12,  1.603551653e+12, -1.918253141e+13,  3.739252364e+12, -5.181099167e+12,    3.5501467e+13,  3.008712058e+12,            52.31
   -0.8854242817,     -1.149351905,    0.08213171922,     0.6964064986,     -0.511704812,   -0.04407436305,     0.4343238313, -4.706063141e+12,  1.591069229e+12, -1.929639557e+13,  3.786137707e+12, -5.197072481e+12,  3.569386107e+13,  3.026865204e+12,            52.32
   -0.8784457117,     -1.154450352,    0.08169071278,     0.6993039515,    -0.5079814895,   -0.04412668691,      0.434229108, -4.741219959e+12,  1.578334382e+12, -1.941094003e+13,  3.833374023e+12,  -5.21291971e+12,  3.588739718e+13,  3.045130786e+12,            52.33
   -0.8714382738,     -1.159511474,    0.08124919023,     0.7021800576,    -0.5042398642,   -0.04417758648,     0.4341343564, -4.776494617e+12,  1.565345149e+12, -1.952616815e+13,  3.880962499e+12,  -5.22863832e+12,  3.608208215e+13,  3.063509443e+12,            52.34
   -0.8644021822,     -1.164535089,    0.08080716581,     0.7050346773,    -0.5004800755,   -0.04422705767,     0.4340395772, -4.811885937e+12,  1.552099571e+12, -1.964208334e+13,  3.928904305e+12, -5.244225758e+12,  3.627792283e+13,  3.082001817e+12,            52.35
   -0.8573376523,     -1.169521015,    0.08036465385,     0.7078676722,     -0.496702264,   -0.04427509646,     0.4339447708,  -4.84739272e+12,  1.538595689e+12, -1.975868896e+13,  3.977200602e+12, -5.259679451e+12,  3.647492611e+13,  3.100608552e+12,            52.36
   -0.8502449013,     -1.174469074,    0.07992166867,     0.7106789051,    -0.4929065717,   -0.04432169893,     0.4338499379, -4.883013745e+12,  1.524831546e+12, -1.987598843e+13,   4.02585254e+12, -5.274996805e+12,  3.667309892e+13,  3.119330293e+12,            52.37
   -0.8431241472,     -1.179379088,    0.07947822467,     0.7134682398,    -0.4890931422,   -0.04436686121,      0.433755079, -4.918747769e+12,  1.510805186e+12, -1.999398515e+13,  4.074861254e+12, -5.290175207e+12,  3.687244821e+13,  3.138167691e+12,            52.38
   -0.8359756099,     -1.184250879,    0.07903433626,     0.7162355411,      -0.48526212,   -0.04441057952,     0.4336601947, -4.954593524e+12,  1.496514657e+12, -2.011268252e+13,  4.124227868e+12, -5.305212028e+12,  3.707298096e+13,  3.157121396e+12,            52.39
   -0.8287995103,     -1.189084272,     0.0785900179,     0.7189806751,    -0.4814136512,   -0.04445285018,     0.4335652856, -4.990549723e+12,  1.481958008e+12, -2.023208396e+13,  4.173953492e+12, -5.320104614e+12,   3.72747042e+13,  3.176192063e+12,             52.4
   -0.8215960707,     -1.193879094,    0.07814528409,     0.7217035088,    -0.4775478829,   -0.04449366956,     0.4334703521, -5.026615053e+12,  1.467133291e+12, -2.035219289e+13,  4.224039226e+12, -5.334850294e+12,    3.7477625e+13,  3.195380349e+12,            52.41
   -0.8143655149,     -1.198635172,    0.07770014936,     0.7244039106,    -0.4736649639,   -0.04453303412,      0.433375395,  -5.06278818e+12,  1.452038561e+12, -2.047301274e+13,  4.274486153e+12, -5.349446379e+12,  3.768175043e+13,  3.214686914e+12,            52.42
   -0.8071080677,     -1.203352337,    0.07725462827,       0.72708175,    -0.4697650438,   -0.04457094043,     0.4332804147, -5.099067749e+12,  1.436671876e+12, -2.059454694e+13,  4.325295344e+12, -5.363890159e+12,  3.788708763e+13,  3.234112418e+12,            52.43
   -0.7998239555,     -1.208030417,    0.07680873543,     0.7297368976,    -0.4658482739,   -0.04460738509,     0.4331854119, -5.135452379e+12,  1.421031296e+12, -2.071679894e+13,  4.376467858e+12, -5.378178904e+12,  3.809364376e+13,  3.253657527e+12,            52.44
   -0.7925134059,     -1.212669246,    0.07636248545,     0.7323692252,    -0.4619148064,   -0.04464236484,     0.4330903871, -5.171940668e+12,  1.405114887e+12, -2.083977218e+13,  4.428004737e+12, -5.392309865e+12,  3.830142602e+13,  3.273322908e+12,            52.45
   -0.7851766475,     -1.217268658,    0.07591589302,     0.7349786059,    -0.4579647948,   -0.04467587646,      0.432995341,  -5.20853119e+12,  1.388920717e+12,  -2.09634701e+13,  4.479907012e+12, -5.406280276e+12,  3.851044162e+13,  3.293109231e+12,            52.46
   -0.7778139107,     -1.221828488,    0.07546897283,     0.7375649141,    -0.4539983941,   -0.04470791683,      0.432900274, -5.245222498e+12,  1.372446859e+12, -2.108789617e+13,  4.532175697e+12, -5.420087347e+12,  3.872069785e+13,  3.313017167e+12,            52.47
   -0.7704254266,     -1.226348572,     0.0750217396,     0.7401280252,    -0.4500157602,   -0.04473848291,     0.4328051869,  -5.28201312e+12,   1.35569139e+12, -2.121305384e+13,  4.584811793e+12, -5.433728274e+12,  3.893220198e+13,  3.333047393e+12,            52.48
   -0.7630114279,     -1.230828749,     0.0745742081,      0.742667816,    -0.4460170502,   -0.04476757176,     0.4327100801, -5.318901562e+12,   1.33865239e+12, -2.133894659e+13,  4.637816286e+12,  -5.44720023e+12,  3.914496137e+13,  3.353200584e+12,            52.49
   -0.7555721484,      -1.23526886,     0.0741263931,     0.7451841646,    -0.4420024227,   -0.04479518052,     0.4326149543, -5.355886307e+12,  1.321327947e+12, -2.146557789e+13,  4.691190145e+12, -5.460500371e+12,  3.935898338e+13,  3.373477422e+12,             52.5
   -0.7481078231,     -1.239668745,    0.07367830943,     0.7476769504,    -0.4379720372,   -0.04482130639,     0.4325198101, -5.392965814e+12,  1.303716152e+12, -2.159295121e+13,  4.744934328e+12, -5.473625831e+12,   3.95742754e+13,  3.393878589e+12,            52.51
   -0.7406186883,     -1.244028249,    0.07322997192,     0.7501460539,    -0.4339260543,   -0.04484594668,      0.432424648, -5.430138521e+12,  1.285815101e+12, -2.172107005e+13,  4.799049772e+12, -5.486573729e+12,  3.979084489e+13,  3.414404769e+12,            52.52
   -0.7331049814,     -1.248347215,    0.07278139545,     0.7525913572,     -0.429864636,    -0.0448690988,     0.4323294687, -5.467402839e+12,  1.267622896e+12, -2.184993787e+13,  4.853537403e+12, -5.499341163e+12,   4.00086993e+13,  3.435056652e+12,            52.53
   -0.7255669409,      -1.25262549,    0.07233259492,     0.7550127436,    -0.4257879453,   -0.04489076022,     0.4322342727,  -5.50475716e+12,  1.249137644e+12, -2.197955819e+13,  4.908398129e+12,  -5.51192521e+12,  4.022784615e+13,  3.455834926e+12,            52.54
   -0.7180048066,     -1.256862923,    0.07188358523,     0.7574100976,    -0.4216961463,   -0.04491092851,     0.4321390607,  -5.54219985e+12,   1.23035746e+12, -2.210993449e+13,  4.963632841e+12, -5.524322933e+12,  4.044829299e+13,  3.476740286e+12,            52.55
   -0.7104188194,     -1.261059364,    0.07143438133,     0.7597833053,    -0.4175894043,   -0.04492960132,     0.4320438332, -5.579729253e+12,  1.211280464e+12, -2.224107028e+13,  5.019242415e+12,  -5.53653137e+12,  4.067004737e+13,  3.497773426e+12,            52.56
   -0.7028092214,     -1.265214662,    0.07098499819,      0.762132254,    -0.4134678855,   -0.04494677641,     0.4319485909, -5.617343689e+12,  1.191904781e+12, -2.237296907e+13,   5.07522771e+12, -5.548547546e+12,  4.089311693e+13,  3.518935044e+12,            52.57
   -0.6951762556,     -1.269328673,     0.0705354508,     0.7644568326,    -0.4093317575,    -0.0449624516,     0.4318533343, -5.655041455e+12,  1.172228546e+12, -2.250563436e+13,  5.131589567e+12, -5.560368464e+12,  4.111750931e+13,  3.540225842e+12,            52.58
   -0.6875201663,     -1.273401249,    0.07008575417,      0.766756931,    -0.4051811886,   -0.04497662482,     0.4317580642, -5.692820826e+12,  1.152249898e+12, -2.263906968e+13,  5.188328811e+12, -5.571991109e+12,  4.134323219e+13,  3.561646522e+12,            52.59
   -0.6798411989,     -1.277432249,    0.06963592332,     0.7690324409,    -0.4010163485,   -0.04498929408,     0.4316627809, -5.730680051e+12,  1.131966986e+12, -2.277327854e+13,  5.245446249e+12, -5.583412448e+12,  4.157029328e+13,  3.583197789e+12,             52.6
   -0.6721395998,     -1.281421529,    0.06918597331,     0.7712832552,    -0.3968374076,   -0.04500045749,     0.4315674853, -5.768617358e+12,  1.111377964e+12, -2.290826447e+13,  5.302942672e+12, -5.594629428e+12,  4.179870035e+13,  3.604880353e+12,            52.61
   -0.6644156165,     -1.285368951,     0.0687359192,     0.7735092684,    -0.3926445376,   -0.04501011324,     0.4314721778, -5.806630951e+12,  1.090480995e+12,   -2.3044031e+13,  5.360818851e+12, -5.605638981e+12,  4.202846117e+13,  3.626694924e+12,            52.62
   -0.6566694975,     -1.289274374,    0.06828577607,     0.7757103763,    -0.3884379111,   -0.04501825961,     0.4313768592,  -5.84471901e+12,   1.06927425e+12, -2.318058167e+13,  5.419075539e+12, -5.616438016e+12,  4.225958358e+13,  3.648642216e+12,            52.63
   -0.6489014923,     -1.293137663,    0.06783555904,     0.7778864761,    -0.3842177016,   -0.04502489498,     0.4312815299, -5.882879692e+12,  1.047755908e+12, -2.331791999e+13,  5.477713473e+12, -5.627023427e+12,  4.249207543e+13,  3.670722944e+12,            52.64
   -0.6411118517,     -1.296958683,    0.06738528321,     0.7800374667,    -0.3799840837,   -0.04503001782,     0.4311861907, -5.921111132e+12,  1.025924158e+12, -2.345604953e+13,  5.536733369e+12, -5.637392089e+12,  4.272594462e+13,  3.692937827e+12,            52.65
    -0.633300827,     -1.300737301,    0.06693496373,     0.7821632484,     -0.375737233,   -0.04503362668,     0.4310908421,  -5.95941144e+12,  1.003777194e+12, -2.359497382e+13,  5.596135925e+12, -5.647540859e+12,  4.296119907e+13,  3.715287586e+12,            52.66
    -0.625468671,     -1.304473385,    0.06648461573,     0.7842637228,    -0.3714773258,   -0.04503572022,     0.4309954847, -5.997778704e+12,  9.813132241e+11, -2.373469642e+13,  5.655921821e+12, -5.657466576e+12,  4.319784676e+13,  3.737772944e+12,            52.67
   -0.6176156373,     -1.308166805,    0.06603425438,     0.7863387932,    -0.3672045396,   -0.04503629717,     0.4309001193, -6.036210987e+12,  9.585304617e+11, -2.387522086e+13,  5.716091716e+12, -5.667166061e+12,  4.343589567e+13,  3.760394629e+12,            52.68
   -0.6097419802,     -1.311817433,    0.06558389485,     0.7883883644,    -0.3629190526,   -0.04503535638,     0.4308047463,  -6.07470633e+12,  9.354271316e+11, -2.401655072e+13,  5.776646251e+12, -5.676636117e+12,  4.367535386e+13,  3.783153368e+12,            52.69
   -0.6018479553,     -1.315425144,    0.06513355232,     0.7904123427,    -0.3586210442,   -0.04503289677,     0.4307093664, -6.113262751e+12,  9.120014682e+11, -2.415868955e+13,  5.837586046e+12, -5.685873529e+12,  4.391622939e+13,  3.806049893e+12,             52.7
   -0.5939338189,     -1.318989813,    0.06468324198,      0.792410636,    -0.3543106943,   -0.04502891736,     0.4306139802, -6.151878244e+12,  8.882517158e+11,  -2.43016409e+13,  5.898911703e+12, -5.694875066e+12,  4.415853036e+13,  3.829084938e+12,            52.71
   -0.5859998285,     -1.322511317,    0.06423297904,     0.7943831535,    -0.3499881839,   -0.04502341726,     0.4305185884, -6.190550781e+12,   8.64176129e+11, -2.444540835e+13,  5.960623801e+12, -5.703637478e+12,  4.440226492e+13,  3.852259238e+12,            52.72
   -0.5780462421,     -1.325989537,    0.06378277871,     0.7963298063,    -0.3456536947,   -0.04501639568,     0.4304231915, -6.229278309e+12,  8.397729732e+11, -2.458999547e+13,  6.022722902e+12, -5.712157497e+12,  4.464744126e+13,  3.875573534e+12,            52.73
   -0.5700733189,     -1.329424352,     0.0633326562,     0.7982505069,    -0.3413074095,   -0.04500785193,     0.4303277902, -6.268058753e+12,  8.150405244e+11, -2.473540582e+13,  6.085209544e+12, -5.720431839e+12,  4.489406758e+13,  3.899028566e+12,            52.74
   -0.5620813187,     -1.332815646,    0.06288262674,     0.8001451692,    -0.3369495116,    -0.0449977854,     0.4302323851, -6.306890016e+12,    7.8997707e+11, -2.488164298e+13,  6.148084246e+12, -5.728457204e+12,  4.514215213e+13,  3.922625079e+12,            52.75
   -0.5540705026,     -1.336163304,    0.06243270557,     0.8020137091,    -0.3325801852,   -0.04498619557,     0.4301369768, -6.345769976e+12,  7.645809085e+11, -2.502871054e+13,  6.211347507e+12, -5.736230272e+12,   4.53917032e+13,  3.946363819e+12,            52.76
   -0.5460411319,     -1.339467212,    0.06198290791,     0.8038560438,    -0.3281996153,   -0.04497308203,      0.430041566, -6.384696489e+12,  7.388503501e+11, -2.517661206e+13,  6.274999801e+12, -5.743747707e+12,  4.564272912e+13,  3.970245535e+12,            52.77
   -0.5379934693,     -1.342727259,    0.06153324901,     0.8056720921,    -0.3238079878,   -0.04495844445,     0.4299461533, -6.423667388e+12,   7.12783717e+11, -2.532535113e+13,  6.339041584e+12, -5.751006159e+12,  4.589523824e+13,  3.994270978e+12,            52.78
    -0.529927778,     -1.345943336,     0.0610837441,     0.8074617745,     -0.319405489,   -0.04494228261,     0.4298507393, -6.462680482e+12,  6.863793434e+11, -2.547493134e+13,  6.403473289e+12, -5.758002256e+12,  4.614923895e+13,  4.018440904e+12,            52.79
    -0.521844322,     -1.349115334,    0.06063440844,     0.8092250132,    -0.3149923063,   -0.04492459636,     0.4297553246,  -6.50173356e+12,  6.596355759e+11, -2.562535628e+13,  6.468295327e+12, -5.764732614e+12,  4.640473968e+13,  4.042756068e+12,             52.8
